scenario,orchard_id,block_id,row_id,tree_id,tree_global_id,mission_id,flight_id,orthomosaic_id,total_images,total_detected_fruits,young_count,green_count,half_count,red_count,expected_harvestable_fruit_count,current_harvest_ready_fruit_count,expected_marketable_future_production_kg_before_disease_loss,future_production_disease_loss_kg,disease_adjusted_marketable_future_production_kg,current_harvest_ready_estimated_kg_before_disease_loss,current_harvest_ready_disease_loss_kg,disease_adjusted_current_harvest_ready_kg,avg_composite_disease_index,disease_loss_factor,disease_loss_pct,avg_detection_confidence,visible_stress_score,canopy_gap_pct,tree_latitude,tree_longitude,tree_centroid_latitude,tree_centroid_longitude,orthomosaic_pixel_x,orthomosaic_pixel_y,local_x_m,local_y_m,gps_match_distance_m,gps_match_status,gps_source,mapping_method,is_simulated_gps
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T005,O02_B03_R01_T005,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,2,0,2,0,0,1.64,0.0,0.044558799999999996,0.0026735279999999997,0.041885271999999994,0.0,0.0,0.0,31.111061978795895,0.06,6.0,0.9364517629146576,3.0,35.57861328125,26.710718648939995,88.41261460593095,26.710718648939995,88.41261460593095,5200,1600,260,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T006,O02_B03_R01_T006,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,2,0,2,0,0,1.64,0.0,0.044558799999999996,0.011139699999999999,0.03341909999999999,0.0,0.0,0.0,44.40433575521295,0.25,25.0,0.8999806046485901,3.0,47.64111328125,26.710718648939995,88.41266488681424,26.710718648939995,88.41266488681424,5300,1600,265,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T007,O02_B03_R01_T007,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,5,0,5,0,0,4.1,0.0,0.10443468750000001,0.026108671875000003,0.07832601562500001,0.0,0.0,0.0,48.65914210724226,0.25,25.0,0.7509938776493073,4.0,30.936767578125,26.710718648939995,88.41271516769753,26.710718648939995,88.41271516769753,5400,1600,270,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T008,O02_B03_R01_T008,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,6,0,6,0,0,4.92,0.0,0.12532162500000002,0.031330406250000005,0.09399121875000002,0.0,0.0,0.0,48.57821479466344,0.25,25.0,0.8965392808119456,4.0,35.002685546875,26.710718648939995,88.41276544858081,26.710718648939995,88.41276544858081,5500,1600,275,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T009,O02_B03_R01_T009,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,2,0,2,0,0,1.64,0.0,0.041773875,0.0025064325,0.0392674425,0.0,0.0,0.0,25.497942280612698,0.06,6.0,0.8972570598125458,4.0,36.27685546875,26.710718648939995,88.4128157294641,26.710718648939995,88.4128157294641,5600,1600,280,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T010,O02_B03_R01_T010,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,11,0,11,0,0,9.02,0.0,0.26039048750000005,0.06509762187500001,0.19529286562500003,0.0,0.0,0.0,36.912522869249734,0.25,25.0,0.7868333106691187,2.0,36.312744140625,26.710718648939995,88.41286601034739,26.710718648939995,88.41286601034739,5700,1600,285,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T011,O02_B03_R01_T011,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,1,0,1,0,0,0.82,0.0,0.0186589975,0.004664749375,0.013994248125,0.0,0.0,0.0,38.5,0.25,25.0,0.427303671836853,4.0,36.587646484375,26.710718648939995,88.41291629123067,26.710718648939995,88.41291629123067,5800,1600,290,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T012,O02_B03_R01_T012,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,13,0,13,0,0,10.66,0.0,0.2896322,0.060822762,0.228809438,0.0,0.0,0.0,35.97745488927453,0.21,21.0,0.7870510266377375,3.0,38.158447265625,26.710718648939995,88.41296657211396,26.710718648939995,88.41296657211396,5900,1600,295,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T013,O02_B03_R01_T013,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,1,0,1,0,0,0.82,0.0,0.0208869375,0.00125321625,0.01963372125,0.0,0.0,0.0,33.77777777777778,0.06,6.0,0.8800850510597229,5.0,36.63427734375,26.710718648939995,88.41301685299726,26.710718648939995,88.41301685299726,6000,1600,300,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T014,O02_B03_R01_T014,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,2,0,2,0,0,1.64,0.0,0.041773875,0.00668382,0.035090055,0.0,0.0,0.0,32.10722728807835,0.16,16.0,0.8548751175403595,4.0,37.57958984375,26.710718648939995,88.41306713388055,26.710718648939995,88.41306713388055,6100,1600,305,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T015,O02_B03_R01_T015,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,3,0,0,2.46,0.0,0.06266081250000001,0.0037596487500000005,0.05890116375000001,0.0,0.0,0.0,27.657949782231395,0.06,6.0,0.9113282561302185,5.0,31.790039062499996,26.710718648939995,88.41311741476383,26.710718648939995,88.41311741476383,6200,1600,310,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T016,O02_B03_R01_T016,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,3,0,0,2.46,0.0,0.06266081250000001,0.0037596487500000005,0.05890116375000001,0.0,0.0,0.0,30.319255102809368,0.06,6.0,0.8560967048009237,4.0,32.55810546875,26.710718648939995,88.41316769564712,26.710718648939995,88.41316769564712,6300,1600,315,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T017,O02_B03_R01_T017,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,6,0,6,0,0,4.92,0.0,0.12532162500000002,0.031330406250000005,0.09399121875000002,0.0,0.0,0.0,38.26547518314411,0.25,25.0,0.8435869117577871,5.0,29.831298828125004,26.710718648939995,88.4132179765304,26.710718648939995,88.4132179765304,6400,1600,320,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T018,O02_B03_R01_T018,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,2,0,2,0,0,1.64,0.0,0.041773875,0.01044346875,0.03133040625,0.0,0.0,0.0,54.85863884517495,0.25,25.0,0.9103074371814728,4.0,42.9130859375,26.710718648939995,88.41326825741369,26.710718648939995,88.41326825741369,6500,1600,325,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T019,O02_B03_R01_T019,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,6,0,6,0,0,4.92,0.0,0.12532162500000002,0.031330406250000005,0.09399121875000002,0.0,0.0,0.0,46.57575030705993,0.25,25.0,0.9076370795567831,4.0,35.856689453125,26.710718648939995,88.41331853829698,26.710718648939995,88.41331853829698,6600,1600,330,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T020,O02_B03_R01_T020,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,5,0,5,0,0,4.1,0.0,0.10443468750000001,0.026108671875000003,0.07832601562500001,0.0,0.0,0.0,41.82000955972414,0.25,25.0,0.8999656558036804,4.0,45.186279296875,26.710718648939995,88.41336881918026,26.710718648939995,88.41336881918026,6700,1600,335,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T021,O02_B03_R01_T021,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,7,0,7,0,0,5.739999999999999,0.0,0.14620856250000003,0.03655214062500001,0.10965642187500002,0.0,0.0,0.0,50.711333894041346,0.25,25.0,0.8493583968707493,4.0,40.4248046875,26.710718648939995,88.41341910006355,26.710718648939995,88.41341910006355,6800,1600,340,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T022,O02_B03_R01_T022,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,8,0,8,0,0,6.56,0.0,0.1670955,0.041773875,0.125321625,0.0,0.0,0.0,41.53515292098502,0.25,25.0,0.8264834955334663,5.0,38.643798828125,26.710718648939995,88.41346938094684,26.710718648939995,88.41346938094684,6900,1600,345,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T001,O02_B03_R02_T001,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,2,0,2,0,0,1.64,0.0,0.041773875,0.01670955,0.025064325000000002,0.0,0.0,0.0,70.36489898989899,0.4,40.0,0.9166261851787567,5.0,42.978515625,26.71079051383399,88.41241348239781,26.71079051383399,88.41241348239781,4800,1760,240,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T002,O02_B03_R02_T002,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,1,0,1,0,0,0.82,0.0,0.0208869375,0.005221734375,0.015665203125,0.0,0.0,0.0,56.62180490349505,0.25,25.0,0.9111026525497437,4.0,35.6455078125,26.71079051383399,88.4124637632811,26.71079051383399,88.4124637632811,4900,1760,245,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T003,O02_B03_R02_T003,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,3,0,0,2.46,0.0,0.06266081250000001,0.0037596487500000005,0.05890116375000001,0.0,0.0,0.0,26.656417720130843,0.06,6.0,0.9023263851801554,4.0,36.29638671875,26.71079051383399,88.41251404416438,26.71079051383399,88.41251404416438,5000,1760,250,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T004,O02_B03_R02_T004,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,5,0,5,0,0,4.1,0.0,0.10443468750000001,0.04177387500000001,0.0626608125,0.0,0.0,0.0,63.985230265690305,0.4,40.0,0.801740825176239,5.0,35.6103515625,26.71079051383399,88.41256432504767,26.71079051383399,88.41256432504767,5100,1760,255,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T005,O02_B03_R02_T005,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,4,0,4,0,0,3.28,0.0,0.08354775,0.0208869375,0.0626608125,0.0,0.0,0.0,53.03242988306559,0.25,25.0,0.9163135588169098,4.0,38.067626953125,26.71079051383399,88.41261460593095,26.71079051383399,88.41261460593095,5200,1760,260,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T006,O02_B03_R02_T006,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,4,0,4,0,0,3.28,0.0,0.08354775,0.01336764,0.07018011,0.0,0.0,0.0,32.479780497378314,0.16,16.0,0.855859711766243,5.0,35.61962890625,26.71079051383399,88.41266488681424,26.71079051383399,88.41266488681424,5300,1760,265,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T007,O02_B03_R02_T007,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,21,0,0,15,6,19.68,19.68,0.5012865000000001,0.20051460000000004,0.30077190000000004,0.52767,0.211068,0.31660199999999994,64.13491842579693,0.4,40.0,0.6006964530263629,5.0,25.156494140625004,26.71079051383399,88.41271516769753,26.71079051383399,88.41271516769753,5400,1760,270,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T008,O02_B03_R02_T008,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,11,0,0,4,7,10.54,10.54,0.2684735625,0.107389425,0.1610841375,0.28260375,0.1130415,0.16956224999999997,61.29023499825649,0.4,40.0,0.7028943246061151,4.0,25.156250000000004,26.71079051383399,88.41276544858081,26.71079051383399,88.41276544858081,5500,1760,275,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T009,O02_B03_R02_T009,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,23,0,0,19,4,21.4,21.4,0.486954325,0.12173858125,0.36521574375,0.5125835000000001,0.12814587500000002,0.38443762500000006,53.292361083827984,0.25,25.0,0.5146978769613348,5.0,25.157958984375,26.71079051383399,88.4128157294641,26.71079051383399,88.4128157294641,5600,1760,280,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T010,O02_B03_R02_T010,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,15,0,0,0,15,14.7,14.7,0.3744365625,0.14977462500000002,0.2246619375,0.39414374999999996,0.1576575,0.23648624999999995,70.47686337823687,0.4,40.0,0.7870894173781077,5.0,25.392822265624996,26.71079051383399,88.41286601034739,26.71079051383399,88.41286601034739,5700,1760,285,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T011,O02_B03_R02_T011,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,2,0,0,0,2,1.96,1.96,0.049924874999999994,0.012481218749999998,0.03744365625,0.0525525,0.013138125,0.039414375,59.9885105442014,0.25,25.0,0.914556086063385,5.0,25.300537109375,26.71079051383399,88.41291629123067,26.71079051383399,88.41291629123067,5800,1760,290,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T012,O02_B03_R02_T012,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,2,0,0,0,2,1.96,1.96,0.049924874999999994,0.012481218749999998,0.03744365625,0.0525525,0.013138125,0.039414375,58.076063702608934,0.25,25.0,0.9135079085826874,5.0,25.278076171875004,26.71079051383399,88.41296657211396,26.71079051383399,88.41296657211396,5900,1760,295,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T013,O02_B03_R02_T013,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,8,0,0,0,8,7.84,7.84,0.19969949999999997,0.0798798,0.11981969999999997,0.21021,0.084084,0.12612600000000002,68.94992150975494,0.4,40.0,0.883047491312027,5.0,25.1640625,26.71079051383399,88.41301685299726,26.71079051383399,88.41301685299726,6000,1760,300,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T014,O02_B03_R02_T014,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,5,0,0,2,3,4.78,4.78,0.12175556250000003,0.048702225000000016,0.07305333750000001,0.12816375000000002,0.05126550000000001,0.07689825,75.33453015768808,0.4,40.0,0.6043872475624085,5.0,25.469482421875,26.71079051383399,88.41306713388055,26.71079051383399,88.41306713388055,6100,1760,305,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T015,O02_B03_R02_T015,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,1,0,0,0,1,0.98,0.98,0.024962437499999997,0.009984975,0.014977462499999997,0.02627625,0.0105105,0.015765750000000002,88.20799713107405,0.4,40.0,0.9448791742324829,5.0,25.1572265625,26.71079051383399,88.41311741476383,26.71079051383399,88.41311741476383,6200,1760,310,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T016,O02_B03_R02_T016,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,10,0,0,0,10,9.8,9.8,0.24962437500000004,0.06240609375000001,0.18721828125000003,0.26276250000000007,0.06569062500000002,0.19707187500000006,57.34164016229427,0.25,25.0,0.8477891385555267,5.0,25.17529296875,26.71079051383399,88.41316769564712,26.71079051383399,88.41316769564712,6300,1760,315,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T017,O02_B03_R02_T017,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,12,0,0,0,12,11.76,11.76,0.29954925,0.1198197,0.17972955,0.31531499999999996,0.126126,0.18918899999999997,62.8479336430567,0.4,40.0,0.8596722731987635,5.0,25.25634765625,26.71079051383399,88.4132179765304,26.71079051383399,88.4132179765304,6400,1760,320,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T018,O02_B03_R02_T018,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,8,0,0,0,8,7.84,7.84,0.19969949999999997,0.0798798,0.11981969999999997,0.21021,0.084084,0.12612600000000002,62.22483764895597,0.4,40.0,0.7363499142229557,5.0,25.15869140625,26.71079051383399,88.41326825741369,26.71079051383399,88.41326825741369,6500,1760,325,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T019,O02_B03_R02_T019,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,2,0,0,0,2,1.96,1.96,0.049924874999999994,0.012481218749999998,0.03744365625,0.0525525,0.013138125,0.039414375,57.81544700925477,0.25,25.0,0.9648083448410034,5.0,25.15869140625,26.71079051383399,88.41331853829698,26.71079051383399,88.41331853829698,6600,1760,330,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T020,O02_B03_R02_T020,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,6,0,0,0,6,5.88,5.88,0.149774625,0.05990985,0.089864775,0.15765749999999998,0.063063,0.09459449999999998,64.68706249391207,0.4,40.0,0.934947152932485,5.0,25.234619140624996,26.71079051383399,88.41336881918026,26.71079051383399,88.41336881918026,6700,1760,335,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T021,O02_B03_R02_T021,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,4,0,0,0,4,3.92,3.92,0.09984974999999999,0.0399399,0.05990984999999999,0.105105,0.042042,0.06306300000000001,71.3636390453712,0.4,40.0,0.7347224652767181,5.0,25.156250000000004,26.71079051383399,88.41341910006355,26.71079051383399,88.41341910006355,6800,1760,340,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_02,O02_B03_R02_T022,O02_B03_R02_T022,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,6,0,0,0,6,5.88,5.88,0.149774625,0.05990985,0.089864775,0.15765749999999998,0.063063,0.09459449999999998,73.62902290306023,0.4,40.0,0.7295682529608408,5.0,25.1572265625,26.71079051383399,88.41346938094684,26.71079051383399,88.41346938094684,6900,1760,345,88,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_03,O02_B03_R03_T001,O02_B03_R03_T001,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,2,0,0,0,2,1.96,1.96,0.049924874999999994,0.01996995,0.029954924999999993,0.0525525,0.021021,0.031531500000000004,70.97359368450378,0.4,40.0,0.9303590655326843,5.0,25.156250000000004,26.71086237872799,88.41241348239781,26.71086237872799,88.41241348239781,4800,1920,240,96,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_03,O02_B03_R03_T002,O02_B03_R03_T002,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,0,0,3,2.94,2.94,0.0748873125,0.018721828125,0.056165484375,0.07882874999999999,0.019707187499999997,0.05912156249999999,54.68566067612477,0.25,25.0,0.9369064966837565,5.0,25.333740234375,26.71086237872799,88.4124637632811,26.71086237872799,88.4124637632811,4900,1920,245,96,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_03,O02_B03_R03_T003,O02_B03_R03_T003,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,2,0,0,0,2,1.96,1.96,0.049924874999999994,0.012481218749999998,0.03744365625,0.0525525,0.013138125,0.039414375,58.60745038619126,0.25,25.0,0.9602428674697876,5.0,25.15869140625,26.71086237872799,88.41251404416438,26.71086237872799,88.41251404416438,5000,1920,250,96,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_03,O02_B03_R03_T004,O02_B03_R03_T004,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,0,0,3,2.94,2.94,0.0748873125,0.018721828125,0.056165484375,0.07882874999999999,0.019707187499999997,0.05912156249999999,54.67776869067543,0.25,25.0,0.850698192914327,4.0,27.86767578125,26.71086237872799,88.41256432504767,26.71086237872799,88.41256432504767,5100,1920,255,96,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_03,O02_B03_R03_T005,O02_B03_R03_T005,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,10,0,0,0,10,9.8,9.8,0.24962437500000004,0.09984975000000001,0.14977462500000002,0.26276250000000007,0.10510500000000003,0.15765750000000003,80.90922754775166,0.4,40.0,0.8238019943237305,5.0,26.556396484375,26.71086237872799,88.41261460593095,26.71086237872799,88.41261460593095,5200,1920,260,96,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_03,O02_B03_R03_T006,O02_B03_R03_T006,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,5,0,0,0,5,4.9,4.9,0.12481218750000002,0.04992487500000001,0.07488731250000001,0.13138125000000003,0.052552500000000016,0.07882875000000002,74.85184543457382,0.4,40.0,0.8377669811248779,5.0,25.910888671875,26.71086237872799,88.41266488681424,26.71086237872799,88.41266488681424,5300,1920,265,96,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_03,O02_B03_R03_T007,O02_B03_R03_T007,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,15,0,0,15,0,13.8,13.8,0.3515118750000001,0.14060475000000003,0.21090712500000006,0.3700125000000001,0.14800500000000003,0.22200750000000005,83.31668460558816,0.4,40.0,0.7708629806836446,5.0,25.454833984375004,26.71086237872799,88.41271516769753,26.71086237872799,88.41271516769753,5400,1920,270,96,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
